Station,Date,Measurement,Value,a,b,c,d
USW00014922,19921225,AWND,88,,,X,
USW00014922,19921226,AWND,58,,,X,
USW00014922,19921227,AWND,25,,,X,
USW00014922,19921228,AWND,44,,,X,
USW00014922,19921229,AWND,25,,,X,
USW00014922,19921230,AWND,34,,,X,
USW00014922,19921231,AWND,55,,,X,
USW00014922,19921201,FMTM,2151,,,X,
USW00014922,19921202,FMTM,650,,,X,
USW00014922,19921203,FMTM,2351,,,X,
USW00014922,19921204,FMTM,1438,,,X,
USW00014922,19921205,FMTM,1250,,,X,
USW00014922,19921206,FMTM,1226,,,X,
USW00014922,19921207,FMTM,1250,,,X,
USW00014922,19921208,FMTM,2052,,,X,
USW00014922,19921209,FMTM,814,,,X,
USW00014922,19921210,FMTM,1950,,,X,
USW00014922,19921211,FMTM,1753,,,X,
USW00014922,19921212,FMTM,2150,,,X,
USW00014922,19921213,FMTM,750,,,X,
USW00014922,19921214,FMTM,1215,,,X,
USW00014922,19921215,FMTM,2251,,,X,
USW00014922,19921216,FMTM,650,,,X,
USW00014922,19921217,FMTM,650,,,X,
USW00014922,19921218,FMTM,1150,,,X,
USW00014922,19921219,FMTM,1350,,,X,
USW00014922,19921220,FMTM,2050,,,X,
USW00014922,19921221,FMTM,236,,,X,
USW00014922,19921222,FMTM,1850,,,X,
USW00014922,19921223,FMTM,1053,,,X,
USW00014922,19921224,FMTM,2353,,,X,
USW00014922,19921225,FMTM,211,,,X,
USW00014922,19921226,FMTM,1552,,,X,
USW00014922,19921227,FMTM,2353,,,X,
USW00014922,19921228,FMTM,750,,,X,
USW00014922,19921229,FMTM,37,,,X,
USW00014922,19921230,FMTM,2354,,,X,
USW00014922,19921231,FMTM,750,,,X,
USW00014922,19921201,PGTM,2230,,,X,
USW00014922,19921202,PGTM,506,,,X,
USW00014922,19921203,PGTM,2311,,,X,
USW00014922,19921208,PGTM,2058,,,X,
USW00014922,19921209,PGTM,624,,,X,
USW00014922,19921210,PGTM,1744,,,X,
USW00014922,19921212,PGTM,2141,,,X,
USW00014922,19921213,PGTM,1120,,,X,
USW00014922,19921214,PGTM,1217,,,X,
USW00014922,19921215,PGTM,2351,,,X,
USW00014922,19921216,PGTM,511,,,X,
USW00014922,19921217,PGTM,1016,,,X,
USW00014922,19921218,PGTM,1124,,,X,
USW00014922,19921219,PGTM,1546,,,X,
USW00014922,19921220,PGTM,1942,,,X,
USW00014922,19921221,PGTM,309,,,X,
USW00014922,19921222,PGTM,2040,,,X,
USW00014922,19921223,PGTM,959,,,X,
USW00014922,19921224,PGTM,1244,,,X,
USW00014922,19921225,PGTM,128,,,X,
USW00014922,19921226,PGTM,2028,,,X,
USW00014922,19921227,PGTM,117,,,X,
USW00014922,19921228,PGTM,1442,,,X,
USW00014922,19921229,PGTM,1034,,,X,
USW00014922,19921230,PGTM,2306,,,X,
USW00014922,19921231,PGTM,34,,,X,
USW00014922,19921201,TSUN,0,,,X,
USW00014922,19921202,TSUN,0,,,X,
USW00014922,19921203,TSUN,0,,,X,
USW00014922,19921204,TSUN,296,,,X,
USW00014922,19921205,TSUN,537,,,X,
USW00014922,19921206,TSUN,0,,,X,
USW00014922,19921207,TSUN,0,,,X,
USW00014922,19921208,TSUN,0,,,X,
USW00014922,19921209,TSUN,0,,,X,
USW00014922,19921210,TSUN,67,,,X,
USW00014922,19921211,TSUN,0,,,X,
USW00014922,19921212,TSUN,85,,,X,
USW00014922,19921213,TSUN,0,,,X,
USW00014922,19921214,TSUN,0,,,X,
USW00014922,19921215,TSUN,0,,,X,
USW00014922,19921216,TSUN,0,,,X,
USW00014922,19921217,TSUN,329,,,X,
USW00014922,19921218,TSUN,53,,,X,
USW00014922,19921219,TSUN,460,,,X,
USW00014922,19921220,TSUN,490,,,X,
USW00014922,19921221,TSUN,418,,,X,
USW00014922,19921222,TSUN,246,,,X,
USW00014922,19921223,TSUN,433,,,X,
USW00014922,19921224,TSUN,5,,,X,
USW00014922,19921225,TSUN,458,,,X,
USW00014922,19921226,TSUN,349,,,X,
USW00014922,19921227,TSUN,380,,,X,
USW00014922,19921228,TSUN,21,,,X,
USW00014922,19921229,TSUN,0,,,X,
USW00014922,19921230,TSUN,45,,,X,
USW00014922,19921231,TSUN,492,,,X,
USW00014922,19921201,WDF1,300,,,X,
USW00014922,19921202,WDF1,320,,,X,
USW00014922,19921203,WDF1,310,,,X,
USW00014922,19921204,WDF1,310,,,X,
USW00014922,19921205,WDF1,220,,,X,
USW00014922,19921206,WDF1,220,,,X,
USW00014922,19921207,WDF1,230,,,X,
USW00014922,19921208,WDF1,150,,,X,
USW00014922,19921209,WDF1,160,,,X,
USW00014922,19921210,WDF1,320,,,X,
USW00014922,19921211,WDF1,130,,,X,
USW00014922,19921212,WDF1,120,,,X,
USW00014922,19921213,WDF1,120,,,X,
USW00014922,19921214,WDF1,140,,,X,
USW00014922,19921215,WDF1,300,,,X,
USW00014922,19921216,WDF1,330,,,X,
USW00014922,19921217,WDF1,300,,,X,
USW00014922,19921218,WDF1,160,,,X,
USW00014922,19921219,WDF1,260,,,X,
USW00014922,19921220,WDF1,130,,,X,
USW00014922,19921221,WDF1,210,,,X,
USW00014922,19921222,WDF1,310,,,X,
USW00014922,19921223,WDF1,300,,,X,
USW00014922,19921224,WDF1,290,,,X,
USW00014922,19921225,WDF1,290,,,X,
USW00014922,19921226,WDF1,110,,,X,
USW00014922,19921227,WDF1,110,,,X,
USW00014922,19921228,WDF1,360,,,X,
USW00014922,19921229,WDF1,350,,,X,
USW00014922,19921230,WDF1,290,,,X,
USW00014922,19921231,WDF1,300,,,X,
USW00014922,19921201,WDFG,315,W,,X,
USW00014922,19921202,WDFG,315,W,,X,
USW00014922,19921203,WDFG,315,W,,X,
USW00014922,19921208,WDFG,135,W,,X,
USW00014922,19921209,WDFG,135,W,,X,
USW00014922,19921210,WDFG,315,W,,X,
USW00014922,19921212,WDFG,135,W,,X,
USW00014922,19921213,WDFG,90,W,,X,
USW00014922,19921214,WDFG,135,W,,X,
USW00014922,19921215,WDFG,315,W,,X,
USW00014922,19921216,WDFG,315,W,,X,
USW00014922,19921217,WDFG,270,W,,X,
USW00014922,19921218,WDFG,180,W,,X,
USW00014922,19921219,WDFG,270,W,,X,
USW00014922,19921220,WDFG,135,W,,X,
USW00014922,19921221,WDFG,180,W,,X,
USW00014922,19921222,WDFG,315,W,,X,
USW00014922,19921223,WDFG,315,W,,X,
USW00014922,19921224,WDFG,180,W,,X,
USW00014922,19921225,WDFG,270,W,,X,
USW00014922,19921226,WDFG,90,W,,X,
USW00014922,19921227,WDFG,135,W,,X,
USW00014922,19921228,WDFG,360,W,,X,
USW00014922,19921229,WDFG,315,W,,X,
USW00014922,19921230,WDFG,315,W,,X,
USW00014922,19921231,WDFG,315,W,,X,
USW00014922,19921219,WESD,51,,,X,
USW00014922,19921220,WESD,51,,,X,
USW00014922,19921221,WESD,51,,,X,
USW00014922,19921222,WESD,51,,,X,
USW00014922,19921223,WESD,51,,,X,
USW00014922,19921224,WESD,51,,,X,
USW00014922,19921225,WESD,51,,,X,
USW00014922,19921226,WESD,51,,,X,
USW00014922,19921227,WESD,51,,,X,
USW00014922,19921229,WESD,102,,,X,
USW00014922,19921230,WESD,51,,,X,
USW00014922,19921231,WESD,51,,,X,
USW00014922,19921201,WSF1,94,,,X,
USW00014922,19921202,WSF1,89,,,X,
USW00014922,19921203,WSF1,63,,,X,
USW00014922,19921204,WSF1,76,,,X,
USW00014922,19921205,WSF1,72,,,X,
USW00014922,19921206,WSF1,58,,,X,
USW00014922,19921207,WSF1,54,,,X,
USW00014922,19921208,WSF1,89,,,X,
USW00014922,19921209,WSF1,76,,,X,
USW00014922,19921210,WSF1,76,,,X,
USW00014922,19921211,WSF1,67,,,X,
USW00014922,19921212,WSF1,89,,,X,
USW00014922,19921213,WSF1,76,,,X,
USW00014922,19921214,WSF1,63,,,X,
USW00014922,19921215,WSF1,40,,,X,
USW00014922,19921216,WSF1,58,,,X,
USW00014922,19921217,WSF1,45,,,X,
USW00014922,19921218,WSF1,67,,,X,
USW00014922,19921219,WSF1,80,,,X,
USW00014922,19921220,WSF1,54,,,X,
USW00014922,19921221,WSF1,94,,,X,
USW00014922,19921222,WSF1,89,,,X,
USW00014922,19921223,WSF1,98,,,X,
USW00014922,19921224,WSF1,130,,,X,
USW00014922,19921225,WSF1,143,,,X,
USW00014922,19921226,WSF1,103,,,X,
USW00014922,19921227,WSF1,54,,,X,
USW00014922,19921228,WSF1,63,,,X,
USW00014922,19921229,WSF1,40,,,X,
USW00014922,19921230,WSF1,67,,,X,
USW00014922,19921231,WSF1,72,,,X,
USW00014922,19921201,WSFG,118,,,X,
USW00014922,19921202,WSFG,170,,,X,
USW00014922,19921203,WSFG,87,,,X,
USW00014922,19921208,WSFG,108,,,X,
USW00014922,19921209,WSFG,118,,,X,
USW00014922,19921210,WSFG,108,,,X,
USW00014922,19921212,WSFG,129,,,X,
USW00014922,19921213,WSFG,98,,,X,
USW00014922,19921214,WSFG,72,,,X,
USW00014922,19921215,WSFG,62,,,X,
USW00014922,19921216,WSFG,77,,,X,
USW00014922,19921217,WSFG,72,,,X,
USW00014922,19921218,WSFG,108,,,X,
USW00014922,19921219,WSFG,113,,,X,
USW00014922,19921220,WSFG,87,,,X,
USW00014922,19921221,WSFG,134,,,X,
USW00014922,19921222,WSFG,134,,,X,
USW00014922,19921223,WSFG,134,,,X,
USW00014922,19921224,WSFG,154,,,X,
USW00014922,19921225,WSFG,195,,,X,
USW00014922,19921226,WSFG,123,,,X,
USW00014922,19921227,WSFG,72,,,X,
USW00014922,19921228,WSFG,113,,,X,
USW00014922,19921229,WSFG,62,,,X,
USW00014922,19921230,WSFG,98,,,X,
USW00014922,19921231,WSFG,103,,,X,
USW00014922,19921207,WT01,1,,,0,
USW00014922,19921208,WT01,1,,,0,
USW00014922,19921209,WT01,1,,,0,
USW00014922,19921210,WT01,1,,,0,
USW00014922,19921211,WT01,1,,,0,
USW00014922,19921212,WT01,1,,,0,
USW00014922,19921213,WT01,1,,,0,
USW00014922,19921214,WT01,1,,,0,
USW00014922,19921215,WT01,1,,,0,
USW00014922,19921216,WT01,1,,,0,
USW00014922,19921218,WT01,1,,,0,
USW00014922,19921219,WT01,1,,,0,
USW00014922,19921229,WT01,1,,,0,
USW00014922,19921230,WT01,1,,,0,
USW00014922,19921213,WT04,1,,,0,
USW00014922,19921214,WT04,1,,,0,
USW00014922,19921210,WT06,1,,,0,
USW00014922,19921229,WT06,1,,,0,
USW00014922,19921230,WT06,1,,,0,
USW00014922,19921231,WT06,1,,,0,
USW00014922,19921211,WT08,1,,,0,
USW00014922,19921212,WT08,1,,,0,
USW00014922,19921225,WT09,1,,,0,
USW00014922,19921209,WT14,1,,,X,
USW00014922,19921210,WT14,1,,,X,
USW00014922,19921214,WT14,1,,,X,
USW00014922,19921215,WT14,1,,,X,
USW00014922,19921210,WT15,1,,,X,
USW00014922,19921229,WT15,1,,,X,
USW00014922,19921230,WT15,1,,,X,
USW00014922,19921209,WT16,1,,,0,
USW00014922,19921210,WT16,1,,,0,
USW00014922,19921213,WT16,1,,,0,
USW00014922,19921214,WT16,1,,,0,
USW00014922,19921215,WT16,1,,,0,
USW00014922,19921229,WT16,1,,,0,
USW00014922,19921230,WT16,1,,,0,
USW00014922,19921201,WT18,1,,,0,
USW00014922,19921202,WT18,1,,,0,
USW00014922,19921203,WT18,1,,,0,
USW00014922,19921204,WT18,1,,,0,
USW00014922,19921206,WT18,1,,,0,
USW00014922,19921207,WT18,1,,,0,
USW00014922,19921208,WT18,1,,,0,
USW00014922,19921210,WT18,1,,,0,
USW00014922,19921211,WT18,1,,,0,
USW00014922,19921213,WT18,1,,,0,
USW00014922,19921214,WT18,1,,,0,
USW00014922,19921215,WT18,1,,,0,
USW00014922,19921216,WT18,1,,,0,
USW00014922,19921217,WT18,1,,,0,
USW00014922,19921218,WT18,1,,,0,
USW00014922,19921219,WT18,1,,,0,
USW00014922,19921223,WT18,1,,,0,
USW00014922,19921224,WT18,1,,,0,
USW00014922,19921225,WT18,1,,,0,
USW00014922,19921228,WT18,1,,,0,
USW00014922,19921229,WT18,1,,,0,
USW00014922,19921230,WT18,1,,,0,
USW00014922,19921231,WT18,1,,,0,
USW00014922,19930101,TMAX,-156,,,0,2400
USW00014922,19930102,TMAX,-17,,,0,2400
USW00014922,19930103,TMAX,6,,,0,2400
USW00014922,19930104,TMAX,-94,,,0,2400
USW00014922,19930105,TMAX,-89,,,0,2400
USW00014922,19930106,TMAX,-128,,,0,2400
USW00014922,19930107,TMAX,-117,,,0,2400
USW00014922,19930108,TMAX,-100,,,0,2400
USW00014922,19930109,TMAX,-89,,,0,2400
USW00014922,19930110,TMAX,-78,,,0,2400
USW00014922,19930111,TMAX,-56,,,0,2400
USW00014922,19930112,TMAX,-22,,,0,2400
USW00014922,19930113,TMAX,-28,,,0,2400
USW00014922,19930114,TMAX,-44,,,0,2400
USW00014922,19930115,TMAX,-89,,,0,2400
USW00014922,19930116,TMAX,-28,,,0,2400
USW00014922,19930117,TMAX,-100,,,0,2400
USW00014922,19930118,TMAX,-67,,,0,2400
USW00014922,19930119,TMAX,-39,,,0,2400
USW00014922,19930120,TMAX,0,,,0,2400
USW00014922,19930121,TMAX,0,,,0,2400
USW00014922,19930122,TMAX,0,,,0,2400
USW00014922,19930123,TMAX,22,,,0,2400
USW00014922,19930124,TMAX,-67,,,0,2400
USW00014922,19930125,TMAX,-56,,,0,2400
USW00014922,19930126,TMAX,39,,,0,2400
USW00014922,19930127,TMAX,-44,,,0,2400
USW00014922,19930128,TMAX,-22,,,0,2400
USW00014922,19930129,TMAX,-100,,,0,2400
USW00014922,19930130,TMAX,39,,,0,2400
USW00014922,19930131,TMAX,72,,,0,2400
USW00014922,19930101,TMIN,-267,,,0,2400
USW00014922,19930102,TMIN,-156,,,0,2400
USW00014922,19930103,TMIN,-94,,,0,2400
USW00014922,19930104,TMIN,-167,,,0,2400
USW00014922,19930105,TMIN,-167,,,0,2400
USW00014922,19930106,TMIN,-217,,,0,2400
USW00014922,19930107,TMIN,-206,,,0,2400
USW00014922,19930108,TMIN,-228,,,0,2400
USW00014922,19930109,TMIN,-133,,,0,2400
USW00014922,19930110,TMIN,-139,,,0,2400
USW00014922,19930111,TMIN,-139,,,0,2400
USW00014922,19930112,TMIN,-67,,,0,2400
USW00014922,19930113,TMIN,-72,,,0,2400
USW00014922,19930114,TMIN,-183,,,0,2400
USW00014922,19930115,TMIN,-211,,,0,2400
USW00014922,19930116,TMIN,-117,,,0,2400
USW00014922,19930117,TMIN,-211,,,0,2400
USW00014922,19930118,TMIN,-228,,,0,2400
USW00014922,19930119,TMIN,-117,,,0,2400
USW00014922,19930120,TMIN,-128,,,0,2400
USW00014922,19930121,TMIN,-28,,,0,2400
USW00014922,19930122,TMIN,-72,,,0,2400
USW00014922,19930123,TMIN,-78,,,0,2400
USW00014922,19930124,TMIN,-178,,,0,2400
USW00014922,19930125,TMIN,-217,,,0,2400
USW00014922,19930126,TMIN,-83,,,0,2400
USW00014922,19930127,TMIN,-133,,,0,2400
USW00014922,19930128,TMIN,-189,,,0,2400
USW00014922,19930129,TMIN,-233,,,0,2400
USW00014922,19930130,TMIN,-111,,,0,2400
USW00014922,19930131,TMIN,11,,,0,2400
USW00014922,19930101,PRCP,0,T,,0,
USW00014922,19930102,PRCP,5,,,0,
USW00014922,19930103,PRCP,5,,,0,
USW00014922,19930104,PRCP,0,,,0,
USW00014922,19930105,PRCP,0,T,,0,
USW00014922,19930106,PRCP,0,,,0,
USW00014922,19930107,PRCP,0,T,,0,
USW00014922,19930108,PRCP,0,,,0,
USW00014922,19930109,PRCP,0,,,0,
USW00014922,19930110,PRCP,0,,,0,
USW00014922,19930111,PRCP,13,,,0,
USW00014922,19930112,PRCP,160,,,0,
USW00014922,19930113,PRCP,33,,,0,
USW00014922,19930114,PRCP,5,,,0,
USW00014922,19930115,PRCP,0,T,,0,
USW00014922,19930116,PRCP,0,T,,0,
USW00014922,19930117,PRCP,0,,,0,
USW00014922,19930118,PRCP,0,,,0,
USW00014922,19930119,PRCP,0,,,0,
USW00014922,19930120,PRCP,43,,,0,
USW00014922,19930121,PRCP,18,,,0,
USW00014922,19930122,PRCP,0,,,0,
USW00014922,19930123,PRCP,18,,,0,
USW00014922,19930124,PRCP,0,,,0,
USW00014922,19930125,PRCP,0,,,0,
USW00014922,19930126,PRCP,3,,,0,
USW00014922,19930127,PRCP,15,,,0,
USW00014922,19930128,PRCP,0,,,0,
USW00014922,19930129,PRCP,0,,,0,
USW00014922,19930130,PRCP,0,,,0,
USW00014922,19930131,PRCP,0,,,0,
USW00014922,19930101,SNOW,0,T,,0,
USW00014922,19930102,SNOW,0,T,,0,
USW00014922,19930103,SNOW,0,T,,0,
USW00014922,19930104,SNOW,0,,,0,
USW00014922,19930105,SNOW,3,,,0,
USW00014922,19930106,SNOW,0,,,0,
USW00014922,19930107,SNOW,0,T,,0,
USW00014922,19930108,SNOW,0,,,0,
USW00014922,19930109,SNOW,0,,,0,
USW00014922,19930110,SNOW,0,,,0,
USW00014922,19930111,SNOW,20,,,0,
USW00014922,19930112,SNOW,157,,,0,
USW00014922,19930113,SNOW,41,,,0,
USW00014922,19930114,SNOW,15,,,0,
USW00014922,19930115,SNOW,0,T,,0,
USW00014922,19930116,SNOW,0,T,,0,
USW00014922,19930117,SNOW,0,,,0,
USW00014922,19930118,SNOW,0,,,0,
USW00014922,19930119,SNOW,0,,,0,
USW00014922,19930120,SNOW,0,,,0,
USW00014922,19930121,SNOW,23,,,0,
USW00014922,19930122,SNOW,0,,,0,
USW00014922,19930123,SNOW,18,,,0,
USW00014922,19930124,SNOW,0,,,0,
USW00014922,19930125,SNOW,0,,,0,
USW00014922,19930126,SNOW,3,,,0,
USW00014922,19930127,SNOW,25,,,0,
USW00014922,19930128,SNOW,0,,,0,
USW00014922,19930129,SNOW,0,,,0,
USW00014922,19930130,SNOW,0,,,0,
USW00014922,19930131,SNOW,0,,,0,
USW00014922,19930101,SNWD,102,,,0,
USW00014922,19930102,SNWD,102,,,0,
USW00014922,19930103,SNWD,102,,,0,
USW00014922,19930104,SNWD,102,,,0,
USW00014922,19930105,SNWD,102,,,0,
USW00014922,19930106,SNWD,102,,,0,
USW00014922,19930107,SNWD,102,,,0,
USW00014922,19930108,SNWD,102,,,0,
USW00014922,19930109,SNWD,102,,,0,
USW00014922,19930110,SNWD,102,,,0,
USW00014922,19930111,SNWD,102,,,0,
USW00014922,19930112,SNWD,152,,,0,
USW00014922,19930113,SNWD,254,,,0,
USW00014922,19930114,SNWD,279,,,0,
USW00014922,19930115,SNWD,279,,,0,
USW00014922,19930116,SNWD,279,,,0,
USW00014922,19930117,SNWD,279,,,0,
USW00014922,19930118,SNWD,254,,,0,
USW00014922,19930119,SNWD,254,,,0,
USW00014922,19930120,SNWD,254,,,0,
USW00014922,19930121,SNWD,254,,,0,
USW00014922,19930122,SNWD,254,,,0,
USW00014922,19930123,SNWD,254,,,0,
USW00014922,19930124,SNWD,254,,,0,
USW00014922,19930125,SNWD,254,,,0,
USW00014922,19930126,SNWD,254,,,0,
USW00014922,19930127,SNWD,229,,,0,
USW00014922,19930128,SNWD,229,,,0,
USW00014922,19930129,SNWD,229,,,0,
USW00014922,19930130,SNWD,229,,,0,
USW00014922,19930131,SNWD,203,,,0,
USW00014922,19930101,ACMH,20,,,X,
USW00014922,19930102,ACMH,100,,,X,
USW00014922,19930103,ACMH,100,,,X,
USW00014922,19930104,ACMH,50,,,X,
USW00014922,19930105,ACMH,80,,,X,
USW00014922,19930106,ACMH,20,,,X,
USW00014922,19930107,ACMH,30,,,X,
USW00014922,19930108,ACMH,50,,,X,
USW00014922,19930109,ACMH,100,,,X,
USW00014922,19930110,ACMH,60,,,X,
USW00014922,19930111,ACMH,100,,,X,
USW00014922,19930112,ACMH,100,,,X,
USW00014922,19930113,ACMH,100,,,X,
USW00014922,19930114,ACMH,70,,,X,
USW00014922,19930115,ACMH,40,,,X,
USW00014922,19930116,ACMH,50,,,X,
USW00014922,19930117,ACMH,0,,,X,
USW00014922,19930118,ACMH,90,,,X,
USW00014922,19930119,ACMH,50,,,X,
USW00014922,19930120,ACMH,90,,,X,
USW00014922,19930121,ACMH,100,,,X,
USW00014922,19930122,ACMH,50,,,X,
USW00014922,19930123,ACMH,70,,,X,
USW00014922,19930124,ACMH,20,,,X,
USW00014922,19930125,ACMH,30,,,X,
USW00014922,19930126,ACMH,50,,,X,
USW00014922,19930127,ACMH,80,,,X,
USW00014922,19930128,ACMH,50,,,X,
USW00014922,19930129,ACMH,0,,,X,
USW00014922,19930130,ACMH,50,,,X,
USW00014922,19930131,ACMH,50,,,X,
USW00014922,19930101,ACSH,0,,,X,
USW00014922,19930102,ACSH,100,,,X,
USW00014922,19930103,ACSH,100,,,X,
USW00014922,19930104,ACSH,40,,,X,
USW00014922,19930105,ACSH,100,,,X,
USW00014922,19930106,ACSH,20,,,X,
USW00014922,19930107,ACSH,50,,,X,
USW00014922,19930108,ACSH,50,,,X,
USW00014922,19930109,ACSH,100,,,X,
USW00014922,19930110,ACSH,60,,,X,
USW00014922,19930111,ACSH,100,,,X,
USW00014922,19930112,ACSH,100,,,X,
USW00014922,19930113,ACSH,100,,,X,
USW00014922,19930114,ACSH,90,,,X,
USW00014922,19930115,ACSH,0,,,X,
USW00014922,19930116,ACSH,50,,,X,
USW00014922,19930117,ACSH,10,,,X,
USW00014922,19930118,ACSH,100,,,X,
USW00014922,19930119,ACSH,60,,,X,
USW00014922,19930120,ACSH,100,,,X,
USW00014922,19930121,ACSH,100,,,X,
USW00014922,19930122,ACSH,20,,,X,
USW00014922,19930123,ACSH,100,,,X,
USW00014922,19930124,ACSH,30,,,X,
USW00014922,19930125,ACSH,20,,,X,
USW00014922,19930126,ACSH,70,,,X,
USW00014922,19930127,ACSH,100,,,X,
USW00014922,19930128,ACSH,50,,,X,
USW00014922,19930129,ACSH,0,,,X,
USW00014922,19930130,ACSH,50,,,X,
USW00014922,19930131,ACSH,70,,,X,
USW00014922,19930101,AWND,22,,,X,
USW00014922,19930102,AWND,54,,,X,
USW00014922,19930103,AWND,29,,,X,
USW00014922,19930104,AWND,47,,,X,
USW00014922,19930105,AWND,19,,,X,
USW00014922,19930106,AWND,34,,,X,
USW00014922,19930107,AWND,19,,,X,
USW00014922,19930108,AWND,24,,,X,
USW00014922,19930109,AWND,54,,,X,
USW00014922,19930110,AWND,36,,,X,
USW00014922,19930111,AWND,50,,,X,
USW00014922,19930112,AWND,59,,,X,
USW00014922,19930113,AWND,46,,,X,
USW00014922,19930114,AWND,30,,,X,
USW00014922,19930115,AWND,26,,,X,
USW00014922,19930116,AWND,69,,,X,
USW00014922,19930117,AWND,46,,,X,
USW00014922,19930118,AWND,38,,,X,
USW00014922,19930119,AWND,39,,,X,
USW00014922,19930120,AWND,44,,,X,
USW00014922,19930121,AWND,27,,,X,
USW00014922,19930122,AWND,38,,,X,
USW00014922,19930123,AWND,70,,,X,
USW00014922,19930124,AWND,37,,,X,
USW00014922,19930125,AWND,36,,,X,
USW00014922,19930126,AWND,74,,,X,
USW00014922,19930127,AWND,29,,,X,
USW00014922,19930128,AWND,65,,,X,
USW00014922,19930129,AWND,46,,,X,
USW00014922,19930130,AWND,64,,,X,
USW00014922,19930131,AWND,51,,,X,
USW00014922,19930101,FMTM,2155,,,X,
USW00014922,19930102,FMTM,1550,,,X,
USW00014922,19930103,FMTM,2354,,,X,
USW00014922,19930104,FMTM,652,,,X,
USW00014922,19930105,FMTM,452,,,X,
USW00014922,19930106,FMTM,1453,,,X,
USW00014922,19930107,FMTM,1950,,,X,
USW00014922,19930108,FMTM,2354,,,X,
USW00014922,19930109,FMTM,1351,,,X,
USW00014922,19930110,FMTM,1953,,,X,
USW00014922,19930111,FMTM,2150,,,X,
USW00014922,19930112,FMTM,2052,,,X,
USW00014922,19930113,FMTM,1350,,,X,
USW00014922,19930114,FMTM,1650,,,X,
USW00014922,19930115,FMTM,2352,,,X,
USW00014922,19930116,FMTM,2052,,,X,
USW00014922,19930117,FMTM,751,,,X,
USW00014922,19930118,FMTM,1150,,,X,
USW00014922,19930119,FMTM,1350,,,X,
USW00014922,19930120,FMTM,1551,,,X,
USW00014922,19930121,FMTM,2152,,,X,
USW00014922,19930122,FMTM,2350,,,X,
USW00014922,19930123,FMTM,1341,,,X,
USW00014922,19930124,FMTM,2353,,,X,
USW00014922,19930125,FMTM,2352,,,X,
USW00014922,19930126,FMTM,1054,,,X,
USW00014922,19930127,FMTM,1706,,,X,
USW00014922,19930128,FMTM,1000,,,X,
USW00014922,19930129,FMTM,2250,,,X,
USW00014922,19930130,FMTM,1150,,,X,
USW00014922,19930131,FMTM,1352,,,X,
USW00014922,19930101,PGTM,2159,,,X,
USW00014922,19930102,PGTM,1500,,,X,
USW00014922,19930103,PGTM,2036,,,X,
USW00014922,19930104,PGTM,2017,,,X,
USW00014922,19930105,PGTM,948,,,X,
USW00014922,19930106,PGTM,1918,,,X,
USW00014922,19930107,PGTM,1649,,,X,
USW00014922,19930108,PGTM,2252,,,X,
USW00014922,19930109,PGTM,1356,,,X,
USW00014922,19930110,PGTM,2002,,,X,
USW00014922,19930111,PGTM,1825,,,X,
USW00014922,19930112,PGTM,1646,,,X,
USW00014922,19930113,PGTM,1038,,,X,
USW00014922,19930114,PGTM,1610,,,X,
USW00014922,19930115,PGTM,1617,,,X,
USW00014922,19930116,PGTM,2218,,,X,
USW00014922,19930117,PGTM,629,,,X,
USW00014922,19930118,PGTM,1505,,,X,
USW00014922,19930119,PGTM,1347,,,X,
USW00014922,19930120,PGTM,1613,,,X,
USW00014922,19930121,PGTM,1833,,,X,
USW00014922,19930122,PGTM,2332,,,X,
USW00014922,19930123,PGTM,1536,,,X,
USW00014922,19930124,PGTM,1,,,X,
USW00014922,19930125,PGTM,2344,,,X,
USW00014922,19930126,PGTM,1145,,,X,
USW00014922,19930127,PGTM,1707,,,X,
USW00014922,19930128,PGTM,927,,,X,
USW00014922,19930129,PGTM,2028,,,X,
USW00014922,19930130,PGTM,1709,,,X,
USW00014922,19930131,PGTM,1433,,,X,
USW00014922,19930101,TSUN,464,,,X,
USW00014922,19930102,TSUN,0,,,X,
USW00014922,19930103,TSUN,126,,,X,
USW00014922,19930104,TSUN,476,,,X,
USW00014922,19930105,TSUN,336,,,X,
USW00014922,19930106,TSUN,485,,,X,
USW00014922,19930107,TSUN,426,,,X,
USW00014922,19930108,TSUN,412,,,X,
USW00014922,19930109,TSUN,372,,,X,
USW00014922,19930110,TSUN,444,,,X,
USW00014922,19930111,TSUN,331,,,X,
USW00014922,19930112,TSUN,201,,,X,
USW00014922,19930113,TSUN,302,,,X,
USW00014922,19930114,TSUN,409,,,X,
USW00014922,19930115,TSUN,501,,,X,
USW00014922,19930116,TSUN,482,,,X,
USW00014922,19930117,TSUN,555,,,X,
USW00014922,19930118,TSUN,307,,,X,
USW00014922,19930119,TSUN,366,,,X,
USW00014922,19930120,TSUN,229,,,X,
USW00014922,19930121,TSUN,102,,,X,
USW00014922,19930122,TSUN,477,,,X,
USW00014922,19930123,TSUN,28,,,X,
USW00014922,19930124,TSUN,555,,,X,
USW00014922,19930125,TSUN,457,,,X,
USW00014922,19930126,TSUN,231,,,X,
USW00014922,19930127,TSUN,30,,,X,
USW00014922,19930128,TSUN,505,,,X,
USW00014922,19930129,TSUN,582,,,X,
USW00014922,19930130,TSUN,509,,,X,
USW00014922,19930131,TSUN,488,,,X,
USW00014922,19930101,WDF1,100,,,X,
USW00014922,19930102,WDF1,150,,,X,
USW00014922,19930103,WDF1,310,,,X,
USW00014922,19930104,WDF1,310,,,X,
